file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv\index.html,14,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,15,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,42
cv\index.html,16,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,66
cv\index.html,17,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,18,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,2,8
cv\index.html,19,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,0,0
cv\index.html,20,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,2,26
cv\index.html,21,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,17
cv\index.html,22,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,23,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,62
cv\index.html,24,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,6,121
cv\index.html,25,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,26,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,27,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,41
cv\index.html,28,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,94
cv\index.html,29,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,30,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,31,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,65
cv\index.html,32,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,87
cv\index.html,33,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,34,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,2,8
cv\index.html,35,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,0,0
cv\index.html,36,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,2,26
cv\index.html,37,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,13
cv\index.html,38,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,2
cv\index.html,39,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,51
cv\index.html,40,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,40
cv\index.html,41,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,56
cv\index.html,42,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,33
cv\index.html,43,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,3
cv\index.html,44,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,2,8
cv\index.html,45,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,0,0
cv\index.html,46,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,2,26
cv\index.html,47,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,15
cv\index.html,48,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,49,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,49
cv\index.html,50,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,92
cv\index.html,51,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,52,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,53,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,48
cv\index.html,54,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,80
cv\index.html,55,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,56,html,5a23834c,EdisonAyranisthebest,2026-04-09,13:17:56,-07:00,2026-04-09T13:17:56-07:00,4,26
cv\index.html,57,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,27
cv\index.html,58,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,6,82
cv\index.html,59,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,4,8
cv\index.html,60,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,2,8
cv\index.html,61,html,e8d3b3aa,EdisonAyranisthebest,2026-04-14,14:54:15,-07:00,2026-04-14T14:54:15-07:00,2,48
cv\index.html,62,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,0,5
cv\index.html,63,html,ebe6f0bf,EdisonAyranisthebest,2026-04-02,12:15:28,-07:00,2026-04-02T12:15:28-07:00,0,5
contact\index.html,1,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,13
contact\index.html,2,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,14
contact\index.html,3,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,4
contact\index.html,4,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,2,20
contact\index.html,5,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,2,68
contact\index.html,6,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,2,35
contact\index.html,7,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,2,41
contact\index.html,8,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,5
contact\index.html,9,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,4
contact\index.html,10,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,2,14
contact\index.html,11,html,e8d3b3aa,EdisonAyranisthebest,2026-04-14,14:54:15,-07:00,2026-04-14T14:54:15-07:00,2,49
contact\index.html,12,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,4,12
contact\index.html,13,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,6,47
contact\index.html,14,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,4,6
contact\index.html,15,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,4,12
contact\index.html,16,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,6,48
contact\index.html,17,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,4,6
contact\index.html,18,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,4,19
contact\index.html,19,html,cf83987d,EdisonAyranisthebest,2026-04-02,12:07:40,-07:00,2026-04-02T12:07:40-07:00,2,5
contact\index.html,20,html,e8d3b3aa,EdisonAyranisthebest,2026-04-14,14:54:15,-07:00,2026-04-14T14:54:15-07:00,2,48
contact\index.html,21,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,5
contact\index.html,22,html,4e3a9ead,EdisonAyranisthebest,2026-04-02,12:03:59,-07:00,2026-04-02T12:03:59-07:00,0,5
